source_file,decision,reason,sha256
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,c0a49fe011b335e06f093d21b28fd9a6a80365180fbf848f894585cdc234f55c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,351040c7e885e9150da345c4e57bcf3a13e892f30a00139229fa5fa01686cd61
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_15/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,9b9b5128cdb5e49c2beb53f3e044b82b7522071b4368fa561a5b70b86271ec67
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,21039b1c0e1176c750972c13c4fa48d5d4ddec51f9921ccbbbe47bdece663d59
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,de9c34b81320f41572dc76153b1163babc964e703c8467ded21770389ef82b5c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,705acfa423515d0d72fdfccedb4d6201d8405ab6107f20b6d549a9348686dd1e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,2c21806641f3bd3216be5c10a43ff641147ba1d5c735f779b2352001126f15cf
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,5b0effa60796360a76679a30ed9702c5c7f61b8b2780ce508066bf5b0643a261
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_16/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,2913a2f5165e1c2fb9e76da9ad41a99ea4b2de45e3e7b25fdd6b0537ed51218e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,4006442dffcf5ac3e53dc964566ecaaac5fb653a093b3f8c9a448f00301fe5f2
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,c9a27b943f301895aa3913820243c730567185c134602a46ae1ff79ae00a850f
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,47d00d0224ba39d32cb189203db22a3ac439d566a19bf4d203bd70c437c2c1b5
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,5af86a5b6adce6a8606fc8f065699d4bb5a7361f6fda0b6332ad48a04a77560d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,e6c407214b501d20e2e3807b27736a91781f0aa2ccf8a84fc5e1f6865bbc3312
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,42995ab872bd1b0e591a969f47408a369864a01ecf8a649da8fa8903255795d4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,7d5987f62ca48142eeec9896a5c102d9fbad27b72d45ee0d8099f12f851cca72
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_17/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,73fe0f4915f9b3722dacf1826f863e668a59c1e97c5ec4fbbe544bd5d315ef64
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,21576007b849579ca49668cb99484a24714159e9c6dcf9493c85d5782ecdd8df
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,e75e9a9245ab3e70eadc4ec9703a758fedf7bb327ae25343d78d4d2656d0d944
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,933812ef82b07f5547945b61a46b6b11d6e3af28a4cd1378ac580ea8d67aa1aa
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,92c73950e5d906aa09e4353d07b690b195e4430c26b9ec38a4e3004d8d108b6e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,a7d860ca3662d5ed6ba2a1f7055a85e415230dbd60921de478d2ac1b47ae07dc
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_18/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,af15f38da05284e601c2bdab128806e39804aadfa739f52345e9b6269f2998fe
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,a07f04f374e24b97e0d1803162fb6310ad736db87365d20efb1065f13f14cc36
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,479cff03a6d44cd7158deff256c062f5dd15581abb556058faec95603b2f88b5
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,e7ca141483f35f55861bde7040dc79e4c9711537d642456f665b7a1fbc051663
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,2db016f0fed9f3375c1e3a09627992359d5fc92ba63b7380da69c4b384caedf0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,f61c2f2aa725010347f2a4ad3e9f5deec5aa812a927e714c1ed4d9ee70519ace
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,589a5e83563ac456d9f2efd9cc11db1c82b6ce172c46d7ed049784736043b8e4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,8d58c9128a045ef72040370bcb44c84033f277dd4ffc887d9fce250076c19cc5
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_19/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,4d25646e83e48870b706311234aedf715970c9e122cfad84a1388005d1721eda
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,7a323c597475b6712c6b3f622ad86e3a2fa84351364592a77a5ac0799c66aea4
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,f41d87f0ae214341b713e027c6294c2307867414fd32351b20643fbfe2bd98d6
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,4af18f83551c461c8c34694098ec25d3420e2133c772d86d08c1bde609f2d7ee
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,6018cd4b8416d7b506e9b0cfa83aa1d1097d4b020103c2a70fe1b8e7f8478752
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,a7dac14caa2d72b52feba841b02099a91ad41c0e795aa0ed58dd13f4958f4a2d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_20/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,eadf5e5a06482d7f029af30147c6a1944dd2d9b6be2d1c9ad5e4bdd08ab5437e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,a165dfc7fc59745f64f76efa5acec41056d7cc035200b038956ac239effcb63e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,d3ea6d643870298cd3d42fbfb00a978ec91b9436120825d6baf82457236b21d3
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,a8dcaa16a4f1714aef7253fc54154be913b41d566d2aa72b9f25509d80b4c6f1
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,102ef54ce4616e989444f3529fb59c04660ed765ba326f91742ec3b928706f98
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,923db47769a52773195376c9b100b1291800c96303f4e5bc5a235fd05dbe5f91
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,f171e4fc898448db3ad5cc70d7f05d7a9aef3044c1580654e56c62efe539a825
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,b6903f42353a6807bc0845d4f8b61154c7ebed709192288126a009fc805e246c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_21/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,30f428b4c5d53f37d7a6806dbfe425221fc16406264871c28151bd50be19f163
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,ac9256cea111651b15c4d8724e9b47514b557a4aba6050c4b26deee747fcfa25
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,3f8f4216147c915ae82359909580d5776b369bbc7c2c34967867ad1b2f6afd1d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,4ff5ee581afb6762c6e1b1213cde5b4771c484db1f06b110fc340fe22919bdc1
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,c6bb088e173234ba310250351d8b54c9f97f6ca3d1b8968f5813097e22330e1b
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,5d65fadf5446f94053982df5c955f7ff8f40ae5709eb4dd6522f730aba255486
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,e6c26519c04a0387195244ed8c19af76bb26c2d435f37d97b08f02943f263598
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,994cd6add35814985718c82c2d21046a4e8b4b987802cbcb00ad21de5deace6d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_22/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,202e2c98a522dee28bc10adf0289c831f7feb261143b56782ea2b59399e8929d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,a9285e41061833dcdce4c747e01b880b3f09ac226faeea0385a59eaf3df4b621
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,e50d507c380163b6521767f71391d16976d0b7911356f355ae54b967d070eeb5
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,dd35984f31a360f38a01343fee79a1a9118705b7b78a67ea93be1cfc1f658662
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,0fd1edd6bfee4e1e7df5456932a92aa29885896b613cf0d71da082b401ab954e
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,18e8198b659e9374d8cf3b087afc3fbbf1802dfc9d2ba807bfca770f5f9bb7ba
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_23/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,eada5d08f2d529012fb2e219811ee7d725a540178c4a8abaae7856188e838955
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,590bdbba0b6d5513b30443555564ad3f20c118fd273666f97812d5c4b598a843
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,f06c6adea94489b64f61653a7dd0753b36f7b0dc70a2db7498e882e27ff2911c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,7ed1ebec8971026bc1544fe603ab321151579b98037b9e37110372faab67d390
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,e256353efd2ca8804c391ef74cd630a2d0f7a45f362f8c256d2bcfd67b9421c7
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,99f214428d3147a4c7e1e8357f956da5b9606a6b81aa497c8dd2bb7096c963dc
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,b0e5e1feb4080bc659f0ebfe6a542608915f85cca76d8ceaad072d5f891453b7
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,268e9fb72799be2265a99277081493e2e7e585adb8f0b8bb2e6bb2d419cceb78
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_24/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,9ca107772e3ccb23599105778b4913a268947dde1a80f5cbc45838cbbc92e286
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,ddef01c7711e8d60840694e1a84432930bdc332ac4c52387a329ff0f490e3edd
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,1187feabf3ac05d667fcf741803d858cf535ef2c24be5b79489f81d2e885ddc8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,9b30fd2e7818cf7133d9d77daf7f062bcb26a900970de5de4a22ebd12650c02c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,94c044bfc6ca86fb9511a7e7dfb4d90fcc34eeda2e9ef135d4bcf3aa2bc312db
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,6d9904c17495ef6de7278a04893f00c678b8b8914a3f3181a04c043e0da397fe
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_25/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,9b2737897c0cbf8f8d70f9b6e0caa327ac2fd4cee2ebc6250065e35630643a23
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,bae79c23ad8e2a64965f1d7f6467d9a56ad6570cf357ad09477061d8b40e69d7
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,d6242807558a71ffc93732e78a262cf7b99ee35afa97df1afd3f5415ad5e463a
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,a37209c988216271c59ff57450b952c4c32792da5f40d937090698059d55b8cb
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,8255e3a002f7d878ad718e7a881a27c73781f2fd18405f58f6e00be90364da87
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,226083909bfcd6bf9f65c8da596c889aab2f9067c0bc78ad417cb006817f0d45
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,febe2a913498bfe974b6faddbd24d00a5737f07e87c67639fa537a17b9a19455
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,f2b54ffa4f7c149f88f055291096bf262cbdfc77669266be8af81f1fcdf20d1b
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_26/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,73f01941a11ce22fc62a7d71a1e24bd681462b989502ac47eb0db159fedc7294
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,7b51751dafb34459eb93bc4b6ee2bf779744726d041275bb07b1b87438272604
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,e34c2742213aec65d1ccf1b83592f19406c83a067810cb74fc9453c56d7843b9
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,cbce9c5887b60da6a4f32461cc39d1b8a85db068acdfe0f51385206b0de7725d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,f2f8b033d2ec2325a0fdf17bc2ea7650df5c0787c04cc57353dd65ef653287a8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,b398e3529c8daae71895d176531929cd9fe133437cb619b27d05742843ab8a43
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_27/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,c4890b5de24c9d02042063a1a71b7a708a3fb486ca4a2a948458199fae821822
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,4e7324920c2656e492504abed0f281636414f3b23148b256f84297f7982d4331
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,9216ade9ade8976d40c9aa89386d0106deb76add52aacb96bc8a255e8976a5d7
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,97ea10bb04a67b4012f4e6d11b407ea202b25221ac47d5493432127eae49a20b
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,4e65154de086710fca808346cf58179ba9d0759893305ede19192f5a9caa199c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard3.cs,保留,直接覆写二合棋盘方法的玩法变体,39427795b3a7b6cdfe3ca1e7e5b62d6c36f61647c9d33d1df2bac46d4bcd93d3
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonMergeBoard4.cs,保留,直接覆写二合棋盘方法的玩法变体,0b3a98ee2eb1d34197cf953d07bf202e88344766afe0fa1c3500c8a6c383ad16
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,16c4549e07cf7228d5b939bb1531a5ba14453223e4bb16de502ec7fff7f93aa9
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_28/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,ba3cacd698504fe6770be2d45bdd3f759d09e98b6fcbbc70aac9ba9d3454beb1
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,fc29d301f1da67be1414e439d64c5016aeebd455c9302140996b732b5d4c8e0a
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,b2da3790645643ae3208670a10cb9cdbf8e8d507030719c90d7e3786048549b3
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,1ceb2dc6f8b615e5fbcf586ebdbf0b6a54258dc27da0b01fc0d3d09d96ab63cc
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,a48f3844f89de48ab170bd6e414e21855117182171bdde6ad88fbd2ebeb9b604
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,edc8f16625b426b2fe01aa0b940f085c4986bfbcac0955703773c7c44c4c4f97
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_29/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,d3274cbfc76001dcf035312302c1f07f3a6fcf46470667a5dda0dae088de4c0d
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,961de4c0653a8c3643a56cd32cebd9be1d7f5357112537b3cfa1761cc233e670
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,e0b35b1c5aef008a24c21e83a0d71f84019e6180e264388d1d6ce40a6c050f21
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonMergeBoard.cs,保留,直接覆写二合棋盘方法的玩法变体,31a78c2f1b39f13222f9fad833cff5de0686bbff12e35ba60e140c871ed1d82c
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonMergeBoard_Big.cs,保留,直接覆写二合棋盘方法的玩法变体,e385453c02953751579e1113a720fcf400397a9fb5287ed7eb61fddb8cf54e1b
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/SummerWatermelonModel.cs,保留,活动棋盘的物品生成与使用模型,e68d3a47e477ec039b3a8bcdd6214bd20d1e00896731defc64d049bb4bf8fbb0
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_3/UIPopupSummerWatermelonMainController.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,69fc6d0a31101ad5a4370ee37c3c7799e45264ea9ca92c7e5f4661ccf5ad7e39
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/IllustratedItemCell.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,597c1f391377546178c47a59e485d6c89cf70a3b83f62433196938e158a32805
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/RewardItem.cs,移除,展示与活动界面代码，范围外；棋盘交互入口已保留,f2ab60b971b142250251b7dca5c33035889a9579084a5e06c09ce5e20e127ca8
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard1.cs,保留,直接覆写二合棋盘方法的玩法变体,b4500d230e7e685b0100468b56eb8674f8a6122d879e12dc5a6014353b3d0ff7
code/AssetRipper_generated_CSharp/Assembly-CSharp/Activity/SummerWatermelon_30/SummerWatermelonMergeBoard2.cs,保留,直接覆写二合棋盘方法的玩法变体,1543ec81a3b0cfc933ab08c4a999287fcb5d97e9b9816accb45952b22b63a979
